time,id,x,y,energy,salt_need,alive,consumed_salt_id
2,15,13,34,0.9844999012131801,0.47104799392911234,True,
2,16,51,88,0.9830329495746036,0.4776191536276655,True,
2,17,19,28,0.9787889727425652,0.41248326957444714,True,
2,21,4,49,0.9798969272110107,0.41582949138636893,True,
2,22,12,85,0.9847995982226162,0.3204711832874123,True,
2,23,54,25,1.0,0.0,True,2.0
2,30,8,40,0.9782721538894191,0.5022334441339855,True,
2,31,59,25,1.0,0.0,True,2.0
2,34,72,6,0.9831896029434071,0.47475986120965974,True,
2,36,93,93,0.9815605218812905,0.3541448761537537,True,
2,37,42,88,0.9819541207440556,0.4239404362982225,True,
2,40,40,43,1.0,0.0,True,6.0
2,46,33,40,0.9839729743598525,0.5463978586891401,True,
2,47,89,82,0.9858915809731832,0.43227944979804045,True,
2,48,22,21,0.9845953895317356,0.39756282859738107,True,
2,50,89,65,0.9825799084989818,0.475874659813031,True,
2,51,96,50,0.9825289622855844,0.4089331338127723,True,
2,52,37,41,1.0,0.0,True,6.0
2,53,32,41,0.9743911039125611,0.5582444220152849,True,
2,56,30,79,0.9808263494132587,0.3894543899544358,True,
2,57,26,62,0.9787567831312823,0.48211894727057014,True,
3,0,85,42,0.9752132622254382,0.5446109508269513,True,
3,2,52,2,0.9767244724510226,0.44165211088318823,True,
3,3,29,21,0.9742107398671503,0.5689183759351105,True,
3,4,15,82,0.9772322859304549,0.5743934617585125,True,
3,5,49,91,0.9739454089272719,0.47891324281588665,True,
3,6,79,2,0.9724390301780597,0.5018506711492774,True,
3,7,93,13,0.9779485472358584,0.450859034374508,True,
3,11,15,6,0.9728226615659389,0.46928741838924526,True,
3,12,86,35,0.973048407040795,0.47172533658318394,True,
3,15,13,34,0.9758747176345137,0.49104799392911236,True,
3,16,51,86,0.9747373437391531,0.4976191536276655,True,
3,17,19,27,0.9747004712887642,0.43248326957444716,True,
3,21,4,49,0.9729386441553586,0.43582949138636895,True,
3,22,13,83,0.9763222560482627,0.3404711832874123,True,
3,23,55,26,1.0,0.0,True,2.0
3,30,10,40,0.9742122984753013,0.5222334441339855,True,
3,34,73,7,0.9765795125983247,0.49475986120965976,True,
3,46,34,41,0.9783403073821478,0.5663978586891402,True,
3,47,88,82,0.9788258671425282,0.45227944979804047,True,
3,48,24,22,0.9784236284045288,0.4175628285973811,True,
3,50,88,66,0.9777763388101636,0.495874659813031,True,
3,52,38,41,1.0,0.0,True,6.0
3,53,32,40,0.9676888675381536,0.5782444220152849,True,
3,56,30,80,0.9755433110029679,0.40945438995443584,True,
3,57,26,62,1.0,0.0,True,1.0
4,0,83,41,0.9697054153097676,0.5646109508269513,True,
4,2,50,4,0.9719073670081774,0.46165211088318825,True,
4,3,29,22,0.9701748214858379,0.5889183759351105,True,
4,4,13,82,0.9713043100872099,0.5943934617585125,True,
4,5,50,90,0.9658416723098453,0.49891324281588667,True,
4,6,78,2,0.9639022356942529,0.5218506711492774,True,
4,7,91,13,0.9712060359944467,0.47085903437450805,True,
4,12,85,35,0.9667504146503211,0.49172533658318396,True,
4,15,14,36,0.9672495340558473,0.5110479939291124,True,
4,16,49,85,0.970628604598155,0.5176191536276655,True,
4,17,19,26,0.9672857064197575,0.4524832695744472,True,
4,21,5,49,0.9659803610997064,0.45582949138636897,True,
4,22,11,83,0.9675532496636858,0.36047118328741234,True,
4,23,56,27,1.0,0.0,True,2.0
4,30,12,42,0.9697720248158181,0.5422334441339856,True,
4,46,35,40,0.9734385863508229,0.5863978586891402,True,
4,47,86,81,0.9717811253862808,0.4722794497980405,True,
4,50,87,64,0.9733427467316287,0.515874659813031,True,
4,53,33,42,0.9593772654012985,0.5982444220152849,True,
4,56,31,81,0.970477940196022,0.42945438995443586,True,
5,2,50,6,0.9676968472477714,0.48165211088318827,True,
5,3,30,21,0.9654018022083022,0.6089183759351106,True,
5,4,11,81,0.9647382264810214,0.6143934617585125,True,
5,5,49,90,0.9598629651913444,0.5189132428158867,True,
5,6,76,4,0.9582022457344158,0.5418506711492774,True,
5,7,92,12,0.9649283131393944,0.49085903437450806,True,
5,12,84,36,0.9616431864535726,0.511725336583184,True,
5,15,15,38,0.9621997537703195,0.5310479939291124,True,
5,16,47,85,0.9650311388119666,0.5376191536276655,True,
5,17,19,25,0.961595086450645,0.4724832695744472,True,
5,22,12,83,0.9627070511115796,0.38047118328741236,True,
5,30,13,43,0.9640403831205305,0.5622334441339856,True,
5,47,84,81,0.9648616602783839,0.4922794497980405,True,
5,50,88,64,0.9674297301405886,0.5358746598130311,True,
5,56,31,81,0.9652427528974861,0.4494543899544359,True,
6,2,50,6,0.9599815316350077,0.5016521108831883,True,
6,3,30,22,0.9578386054650032,0.6289183759351106,True,
6,4,13,80,0.9601674568104583,0.6343934617585125,True,
6,5,47,89,0.9558299507383796,0.5389132428158867,True,
6,6,75,5,0.9498951012425567,0.5618506711492774,True,
6,7,92,13,0.9602809080111742,0.5108590343745081,True,
6,12,82,36,0.9556249795275689,0.531725336583184,True,
6,15,16,40,0.9542874029084695,0.5510479939291124,True,
6,17,19,26,0.9573744628538123,0.4924832695744472,True,
6,22,13,82,0.955667935037285,0.4004711832874124,True,
6,30,11,43,0.9573312982548065,0.5822334441339856,True,
6,47,83,81,0.9600252562332741,0.5122794497980405,True,
6,50,87,64,0.9631054736682718,0.5558746598130311,True,
7,2,48,6,0.9522662160222439,0.5216521108831883,True,
7,3,31,22,0.9515622410741613,0.6489183759351106,True,
7,4,13,78,0.9540982902937962,0.6543934617585125,True,
7,5,46,88,0.9485441039013617,0.5589132428158867,True,
7,7,90,13,0.955756773224265,0.5308590343745081,True,
7,12,82,35,0.9471830969887888,0.551725336583184,True,
7,15,17,40,0.9466654518450224,0.5710479939291124,True,
7,17,20,26,0.9516838428846998,0.5124832695744472,True,
7,22,14,83,0.9491018514310965,0.4204711832874124,True,
7,30,13,44,0.9493893904791368,0.6022334441339856,True,
7,47,83,82,0.9533067600170438,0.5322794497980405,True,
7,50,86,64,0.9571924570772318,0.5758746598130311,True,
8,2,48,7,0.9463049323376331,0.5416521108831883,True,
8,4,12,78,0.9470539650107559,0.6743934617585126,True,
8,7,89,15,0.9503204687413771,0.5508590343745081,True,
8,12,80,35,0.9426540160055288,0.571725336583184,True,
8,15,17,40,0.9414860930786465,0.5910479939291124,True,
8,22,14,84,0.9440076061244252,0.4404711832874124,True,
8,47,81,82,0.948786811180702,0.5522794497980406,True,
9,2,47,7,0.9394503595124286,0.5616521108831883,True,
9,4,11,76,0.938896470900367,0.6943934617585126,True,
9,7,88,16,0.9450535393999303,0.5708590343745081,True,
9,12,79,35,0.934496754375712,0.591725336583184,True,
9,47,79,81,0.942340887095446,0.5722794497980406,True,
10,2,46,8,0.9333964670491682,0.5816521108831884,True,
10,4,12,75,0.9326660086386518,0.7143934617585126,True,
10,7,88,18,0.9369090573708622,0.5908590343745082,True,
10,12,77,35,0.929029573765579,0.6117253365831841,True,
10,47,78,79,0.9340392054891825,0.5922794497980406,True,
11,2,46,9,1.0,0.0016521108831883957,True,3.0
11,4,11,75,0.9271247976318748,0.7343934617585126,True,
11,7,86,18,0.9291852232393369,0.6108590343745082,True,
11,12,76,34,0.9231255388177547,0.6317253365831841,True,
11,47,78,78,0.9254868520733215,0.6122794497980406,True,
12,2,47,9,1.0,0.0,True,3.0
12,7,84,20,0.9243306364791933,0.6308590343745082,True,
12,12,76,35,0.9185671687363886,0.6517253365831841,True,
12,47,78,76,0.9168283720873114,0.6322794497980406,True,
13,2,47,9,1.0,0.0,True,3.0
13,7,83,20,0.9189859722185626,0.6508590343745082,True,
13,12,75,35,0.9145547914060529,0.6717253365831841,True,
13,47,76,74,0.9097169192797846,0.6522794497980406,True,
14,2,47,11,1.0,0.0,True,3.0
14,7,83,22,0.9148105696629807,0.6708590343745082,True,
14,12,75,35,0.9059394318418554,0.6917253365831841,True,
14,47,76,73,0.9034705530411736,0.6722794497980407,True,
15,2,48,11,1.0,0.0,True,3.0
15,7,82,24,0.9105064033587372,0.6908590343745082,True,
15,12,73,33,0.897324072277658,0.7117253365831842,True,
15,47,74,72,0.8975430124629178,0.6922794497980407,True,
16,2,48,12,1.0,0.0,True,3.0
16,7,81,24,0.9052201623613446,0.7108590343745083,True,
16,12,72,33,0.8901658212480852,0.7317253365831842,True,
16,47,73,72,0.8918463330782502,0.7122794497980407,True,
17,2,48,12,1.0,0.0,True,3.0
17,12,71,34,0.8843713273050284,0.7517253365831842,True,
17,47,73,71,0.8852724025101442,0.7322794497980407,True,
18,2,46,13,1.0,0.0,True,3.0
18,12,71,33,0.8788861596056926,0.7717253365831842,True,
18,47,71,69,0.8772387638956791,0.7522794497980407,True,
19,12,69,35,0.8728588778359724,0.7917253365831842,True,
19,47,71,69,0.8731341009623326,0.7722794497980408,True,
20,12,68,33,1.0,0.21172533658318426,True,4.0
20,47,71,69,0.869029438028986,0.7922794497980408,True,
21,12,66,35,1.0,0.0,True,4.0
21,47,71,67,0.8649247750956395,0.8122794497980408,True,
22,12,65,36,1.0,0.0,True,4.0
22,47,69,67,0.8599801389940007,0.8322794497980408,True,
23,12,67,34,1.0,0.0,True,4.0
23,47,67,66,0.8551487929781614,0.8522794497980408,True,
24,12,65,35,1.0,0.0,True,4.0
24,47,65,66,0.8471548646224109,0.8722794497980408,True,
25,12,64,34,1.0,0.0,True,4.0
25,47,67,64,0.8403935797744235,0.8922794497980409,True,
26,47,65,62,0.8348707865045288,0.9122794497980409,True,
27,47,67,62,0.8303037806167791,0.9322794497980409,True,
28,47,67,62,0.8219364070620792,0.9522794497980409,True,
29,47,66,62,0.8135690335073792,0.9722794497980409,True,
30,47,65,60,0.8089172615443715,0.992279449798041,True,
31,47,65,60,0.8027452212311178,1.012279449798041,True,
32,47,65,59,0.7965731809178641,1.032279449798041,True,
33,47,67,58,0.7914704695901227,1.052279449798041,True,
34,47,65,56,0.7854849002907929,1.072279449798041,True,
35,47,65,54,0.7773854338293616,1.092279449798041,True,
36,47,66,52,0.7726177813883932,1.112279449798041,True,
37,47,65,51,0.7654044175792959,1.132279449798041,True,
38,47,66,50,0.7602510516751776,1.152279449798041,True,
39,47,67,48,0.7530798893626154,1.172279449798041,True,
40,47,66,47,0.7468936655217843,1.1922794497980411,True,
41,47,67,45,0.7427702874182229,1.2122794497980411,True,
42,47,66,45,0.7382979213664467,1.2322794497980412,True,
43,47,65,44,0.7338181387142324,1.2522794497980412,True,
44,47,65,43,0.7285757311069438,1.2722794497980412,True,
45,47,66,41,0.7220893705986842,1.2922794497980412,True,
46,47,65,40,0.7141617512803456,1.3122794497980412,True,
